Category,Subcategory,Parameter,Parameter_ID,Unit,Requirement,Requirement_Min,Requirement_Max,Preferred_Value,Comparison_Type,Weight,Critical,Vendor,Model,Vendor_Value,Test_Condition,Source,Source_Date,Remarks
Thermal & Environmental,Env,Salt Mist Resistance,P105,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Protection & Safety,Protection,AC Overvoltage Protection,P106,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,AC Overvoltage Protection,P106,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,AC Overvoltage Protection,P106,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,AC Undervoltage Protection,P107,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,AC Undervoltage Protection,P107,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,AC Undervoltage Protection,P107,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,DC Overvoltage Protection,P108,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,DC Overvoltage Protection,P108,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,DC Overvoltage Protection,P108,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,DC Undervoltage Protection,P109,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,DC Undervoltage Protection,P109,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,DC Undervoltage Protection,P109,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Overcurrent Protection,P110,,YES,,,,Boolean,4,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Overcurrent Protection,P110,,YES,,,,Boolean,4,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Overcurrent Protection,P110,,YES,,,,Boolean,4,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Short Circuit Protection,P111,,YES,,,,Boolean,4,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Short Circuit Protection,P111,,YES,,,,Boolean,4,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Short Circuit Protection,P111,,YES,,,,Boolean,4,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Overtemperature Protection,P112,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Overtemperature Protection,P112,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Overtemperature Protection,P112,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Insulation Monitoring,P113,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Insulation Monitoring,P113,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Insulation Monitoring,P113,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Ground Fault Protection,P114,,YES,,,,Boolean,4,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Ground Fault Protection,P114,,YES,,,,Boolean,4,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Ground Fault Protection,P114,,YES,,,,Boolean,4,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Anti-Islanding,P115,,YES,,,,Boolean,4,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Anti-Islanding,P115,,YES,,,,Boolean,4,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Anti-Islanding,P115,,YES,,,,Boolean,4,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,SPD,P116,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,SPD,P116,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,SPD,P116,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Emergency Stop,P117,,YES,,,,Boolean,4,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Emergency Stop,P117,,YES,,,,Boolean,4,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Emergency Stop,P117,,YES,,,,Boolean,4,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Fire System Interlock,P118,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Fire System Interlock,P118,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Fire System Interlock,P118,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,BMS Interlock,P119,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,BMS Interlock,P119,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,BMS Interlock,P119,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,EMS Interlock,P120,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,EMS Interlock,P120,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,EMS Interlock,P120,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,HVAC Interlock,P121,,YES,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,HVAC Interlock,P121,,YES,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,HVAC Interlock,P121,,YES,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Arc Fault Detection,P122,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,Arc Fault Detection,P122,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Protection & Safety,Protection,Arc Fault Detection,P122,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Protection & Safety,Protection,SPD Type,P123,,Type I+II,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Protection & Safety,Protection,SPD Type,P123,,Type I+II,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Protection & Safety,Protection,SPD Type,P123,,Type I+II,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Communication & Control,Comms,CAN,P124,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,CAN,P124,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,CAN,P124,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Modbus TCP,P125,,YES,,,,Boolean,4,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Modbus TCP,P125,,YES,,,,Boolean,4,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Modbus TCP,P125,,YES,,,,Boolean,4,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Modbus RTU,P126,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Modbus RTU,P126,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Modbus RTU,P126,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,IEC 61850,P127,,YES,,,,Boolean,4,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,IEC 61850,P127,,YES,,,,Boolean,4,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,IEC 61850,P127,,YES,,,,Boolean,4,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,IEC 60870-5-104,P128,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,IEC 60870-5-104,P128,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,IEC 60870-5-104,P128,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Ethernet,P129,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Ethernet,P129,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Ethernet,P129,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Fiber Optic,P130,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Fiber Optic,P130,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Fiber Optic,P130,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,SCADA Interface,P131,,YES,,,,Boolean,4,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,SCADA Interface,P131,,YES,,,,Boolean,4,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,SCADA Interface,P131,,YES,,,,Boolean,4,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,EMS Interface,P132,,YES,,,,Boolean,4,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,EMS Interface,P132,,YES,,,,Boolean,4,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,EMS Interface,P132,,YES,,,,Boolean,4,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,BMS Interface,P133,,YES,,,,Boolean,5,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,BMS Interface,P133,,YES,,,,Boolean,5,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,BMS Interface,P133,,YES,,,,Boolean,5,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Remote Monitoring,P134,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Remote Monitoring,P134,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Remote Monitoring,P134,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Remote Firmware Update,P135,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Remote Firmware Update,P135,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Remote Firmware Update,P135,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,NTP,P136,,YES,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,NTP,P136,,YES,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,NTP,P136,,YES,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,PTP,P137,,YES,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,PTP,P137,,YES,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,PTP,P137,,YES,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,GPS Time Synchronization,P138,,YES,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,GPS Time Synchronization,P138,,YES,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,GPS Time Synchronization,P138,,YES,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Cybersecurity Features,P139,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Cybersecurity Features,P139,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Communication & Control,Comms,Cybersecurity Features,P139,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Communication & Control,Comms,CAN Protocol,P140,,,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Communication & Control,Comms,CAN Protocol,P140,,,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Communication & Control,Comms,CAN Protocol,P140,,,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Mechanical,Dim,Length,P141,mm,,,,,Lower_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Mechanical,Dim,Length,P141,mm,,,,,Lower_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Mechanical,Dim,Length,P141,mm,,,,,Lower_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Mechanical,Dim,Width,P142,mm,,,,,Lower_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Mechanical,Dim,Width,P142,mm,,,,,Lower_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Mechanical,Dim,Width,P142,mm,,,,,Lower_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Mechanical,Dim,Height,P143,mm,,,,,Lower_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Mechanical,Dim,Height,P143,mm,,,,,Lower_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Mechanical,Dim,Height,P143,mm,,,,,Lower_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Mechanical,Dim,Weight,P144,kg,,,,,Lower_Better,2,NO,DemoVolt PCS-A,DV-2500-L,3200,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Dim,Weight,P144,kg,,,,,Lower_Better,2,NO,GridCore PCS-B,GC-2500-A,3500,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Dim,Weight,P144,kg,,,,,Lower_Better,2,NO,PowerStack PCS-C,PS-2200-L,2900,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Dim,Footprint,P145,m²,,,,,Lower_Better,3,NO,DemoVolt PCS-A,DV-2500-L,4.2,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Dim,Footprint,P145,m²,,,,,Lower_Better,3,NO,GridCore PCS-B,GC-2500-A,4.8,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Dim,Footprint,P145,m²,,,,,Lower_Better,3,NO,PowerStack PCS-C,PS-2200-L,3.9,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Mounting Method,P146,,,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Mechanical,Access,Mounting Method,P146,,,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Mechanical,Access,Mounting Method,P146,,,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Mechanical,Access,DC Cable Entry,P147,,,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Mechanical,Access,DC Cable Entry,P147,,,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Mechanical,Access,DC Cable Entry,P147,,,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Mechanical,Access,AC Cable Entry,P148,,,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Mechanical,Access,AC Cable Entry,P148,,,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Mechanical,Access,AC Cable Entry,P148,,,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Mechanical,Access,Top Cable Entry,P149,,,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Top Cable Entry,P149,,,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Top Cable Entry,P149,,,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Bottom Cable Entry,P150,,,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Bottom Cable Entry,P150,,,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Bottom Cable Entry,P150,,,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Front Access,P151,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Front Access,P151,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Front Access,P151,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Rear Access,P152,,,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Rear Access,P152,,,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Rear Access,P152,,,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Side Access,P153,,,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Side Access,P153,,,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Side Access,P153,,,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Access,Maintenance Clearance,P154,mm,,,,,Lower_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Mechanical,Access,Maintenance Clearance,P154,mm,,,,,Lower_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Mechanical,Access,Maintenance Clearance,P154,mm,,,,,Lower_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Mechanical,Calc,Footprint per MW,P155,m²/MW,,,,,Lower_Better,3,NO,DemoVolt PCS-A,DV-2500-L,1.68,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Calc,Footprint per MW,P155,m²/MW,,,,,Lower_Better,3,NO,GridCore PCS-B,GC-2500-A,1.92,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Calc,Footprint per MW,P155,m²/MW,,,,,Lower_Better,3,NO,PowerStack PCS-C,PS-2200-L,1.77,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Calc,Weight per MW,P156,kg/MW,,,,,Lower_Better,2,NO,DemoVolt PCS-A,DV-2500-L,1280,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Calc,Weight per MW,P156,kg/MW,,,,,Lower_Better,2,NO,GridCore PCS-B,GC-2500-A,1400,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Mechanical,Calc,Weight per MW,P156,kg/MW,,,,,Lower_Better,2,NO,PowerStack PCS-C,PS-2200-L,1318,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Life,Design Life,P157,years,≥ 20,20,,,Higher_Better,3,NO,DemoVolt PCS-A,DV-2500-L,25,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Life,Design Life,P157,years,≥ 20,20,,,Higher_Better,3,NO,GridCore PCS-B,GC-2500-A,20,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Life,Design Life,P157,years,≥ 20,20,,,Higher_Better,3,NO,PowerStack PCS-C,PS-2200-L,20,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Life,Expected Service Life,P158,years,≥ 20,20,,,Higher_Better,3,NO,DemoVolt PCS-A,DV-2500-L,25,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Life,Expected Service Life,P158,years,≥ 20,20,,,Higher_Better,3,NO,GridCore PCS-B,GC-2500-A,20,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Life,Expected Service Life,P158,years,≥ 20,20,,,Higher_Better,3,NO,PowerStack PCS-C,PS-2200-L,20,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Life,MTBF,P159,hours,,,,,Higher_Better,3,NO,DemoVolt PCS-A,DV-2500-L,200000,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
